run_accession,te,reads,reads_in_file,reads_mapped
SRR11846554,mdg1,99690,49360164,5558015
SRR11846554,gypsy6,38919,49360164,5558015
SRR11846554,gypsy7,19903,49360164,5558015
SRR11846554,Ddip:Bari1,1303,49360164,5558015
SRR11846554,gypsy8,10549,49360164,5558015
SRR11846554,gypsy9,6291,49360164,5558015
SRR11846554,Stalker4,104576,49360164,5558015
SRR11846554,Dyak:HeT-A,9,49360164,5558015
SRR11846554,Stalker2,43422,49360164,5558015
SRR11846554,gypsy11,8272,49360164,5558015
SRR11846554,Dsim:ninja,14567,49360164,5558015
SRR11846554,Stalker3,3532,49360164,5558015
SRR11846554,gypsy12,39974,49360164,5558015
SRR11846554,FB,21275,49360164,5558015
SRR11846554,Damb:P-element_T,105,49360164,5558015
SRR11846554,3S18,39109,49360164,5558015
SRR11846554,Ivk,45302,49360164,5558015
SRR11846554,gypsy10,24740,49360164,5558015
SRR11846554,Dsil:Loa,1,49360164,5558015
SRR11846554,aurora-element,14259,49360164,5558015
SRR11846554,transib1,3927,49360164,5558015
SRR11846554,transib2,21298,49360164,5558015
SRR11846554,transib3,8253,49360164,5558015
SRR11846554,G2,28663,49360164,5558015
SRR11846554,transib4,3920,49360164,5558015
SRR11846554,G3,5452,49360164,5558015
SRR11846554,jockey,71902,49360164,5558015
SRR11846554,flea,37485,49360164,5558015
SRR11846554,G4,17131,49360164,5558015
SRR11846554,G5,21903,49360164,5558015
SRR11846554,G6,17767,49360164,5558015
SRR11846554,297,111527,49360164,5558015
SRR11846554,G7,592,49360164,5558015
SRR11846554,HMS-Beagle,70557,49360164,5558015
SRR11846554,roo,481854,49360164,5558015
SRR11846554,Bari2,762,49360164,5558015
SRR11846554,Bari1,30567,49360164,5558015
SRR11846554,Tabor,48465,49360164,5558015
SRR11846554,Dbuz:Osvaldo,1,49360164,5558015
SRR11846554,Porto1,28702,49360164,5558015
SRR11846554,looper1,2277,49360164,5558015
SRR11846554,Doc2-element,41543,49360164,5558015
SRR11846554,Dvir:Penelope,13,49360164,5558015
SRR11846554,Dpse:mini-me,185,49360164,5558015
SRR11846554,Dbuz:Kepler,8676,49360164,5558015
SRR11846554,mariner2,5822,49360164,5558015
SRR11846554,Quasimodo,89066,49360164,5558015
SRR11846554,accord,34705,49360164,5558015
SRR11846554,GATE,97491,49360164,5558015
SRR11846554,HeT-A,68655,49360164,5558015
SRR11846554,Circe,99717,49360164,5558015
SRR11846554,invader3,26053,49360164,5558015
SRR11846554,invader4,22216,49360164,5558015
SRR11846554,HB,12282,49360164,5558015
SRR11846554,invader1,34567,49360164,5558015
SRR11846554,invader2,53858,49360164,5558015
SRR11846554,Juan,26589,49360164,5558015
SRR11846554,HMS-Beagle2,39332,49360164,5558015
SRR11846554,hopper,11499,49360164,5558015
SRR11846554,micropia,35626,49360164,5558015
SRR11846554,Dana:Tom,3467,49360164,5558015
SRR11846554,invader5,3120,49360164,5558015
SRR11846554,invader6,6713,49360164,5558015
SRR1663559,Dmel_rpl32,668,19066782,1830167
SRR1663559,Dmel_rhi,1243,19066782,1830167
SRR1663559,Dmel_tj,963,19066782,1830167
SRR1663559,BS4,199,19066782,1830167
SRR1663559,BS3,4141,19066782,1830167
SRR1663559,G-element,12322,19066782,1830167
SRR1663559,ZAM,7230,19066782,1830167
SRR1663559,Idefix,25955,19066782,1830167
SRR1663559,opus,22457,19066782,1830167
SRR1663559,jockey2,3178,19066782,1830167
SRR1663559,1731,9688,19066782,1830167
SRR1663559,pogo,3767,19066782,1830167
SRR1663559,Rt1c,6236,19066782,1830167
SRR1663559,R2-element,27225,19066782,1830167
SRR1663559,Rt1b,37354,19066782,1830167
SRR1663559,Rt1a,12923,19066782,1830167
SRR1663559,Helena,1423,19066782,1830167
SRR1663559,Tom1,508,19066782,1830167
SRR1663559,Doc,43951,19066782,1830167
SRR1663559,Dtei:I-element,776,19066782,1830167
SRR1663559,springer,13892,19066782,1830167
SRR1663559,Tirant,11093,19066782,1830167
SRR1663559,Osvaldo,842,19066782,1830167
SRR1663559,Dhyd:Minos,41,19066782,1830167
SRR1663559,Dsub:SGM,15,19066782,1830167
SRR1663559,R1-2,1285,19066782,1830167
SRR1663559,S-element,9644,19066782,1830167
SRR1663559,gtwin,5497,19066782,1830167
SRR1663559,hopper2,1762,19066782,1830167
SRR1663559,Dvir:Helena,8608,19066782,1830167
SRR1663559,G5A,4818,19066782,1830167
SRR1663559,Transpac,12089,19066782,1830167
SRR1663559,copia,19473,19066782,1830167
SRR1663559,rover,16399,19066782,1830167
SRR1663559,Cr1a,64877,19066782,1830167
SRR1663559,S2,1873,19066782,1830167
SRR1663559,gypsy,8290,19066782,1830167
SRR1663559,Helitron,50,19066782,1830167
SRR1663559,Dbuz:ISBu2,7,19066782,1830167
SRR1663559,McClintock,10806,19066782,1830167
SRR1663559,Dm88,12903,19066782,1830167
SRR1663559,1360,43974,19066782,1830167
SRR1663559,diver,10770,19066782,1830167
SRR1663559,Stalker,27467,19066782,1830167
SRR1663559,INE-1,7488,19066782,1830167
SRR1663559,Dvir:Tv1,36,19066782,1830167
SRR1663559,TAHRE,15428,19066782,1830167
SRR1663559,BS,10559,19066782,1830167
SRR1663559,Dsub:GEM,250,19066782,1830167
SRR1663559,412,25622,19066782,1830167
SRR1663559,Doc4-element,3216,19066782,1830167
SRR1663559,diver2,12307,19066782,1830167
SRR1663559,Max-element,25482,19066782,1830167
SRR1663559,F-element,83898,19066782,1830167
SRR1663559,Fw2,2491,19066782,1830167
SRR1663559,Fw3,1529,19066782,1830167
SRR1663559,Burdock,14239,19066782,1830167
SRR1663559,Dvir:TART,775,19066782,1830167
SRR1663559,Tc1-2,3523,19066782,1830167
SRR1663559,blood,23094,19066782,1830167
SRR1663559,TART-A,3543,19066782,1830167
SRR1663559,Dbuz:BuT3,3,19066782,1830167
SRR1663559,TART-C,6222,19066782,1830167
SRR1663559,Dnet:R1A,2,19066782,1830167
SRR1663559,TART-B,695,19066782,1830167
SRR1663559,Dbuz:BuT6,43,19066782,1830167
SRR1663559,17.6,25345,19066782,1830167
SRR1663559,X-element,13084,19066782,1830167
SRR1663559,R1A1-element,182946,19066782,1830167
SRR1663559,I-element,29084,19066782,1830167
SRR1663559,Tc1,6309,19066782,1830167
SRR1663559,Tc3,1290,19066782,1830167
SRR1663559,Doc3-element,21776,19066782,1830167
SRR1663559,Dbuz:INE-1,89,19066782,1830167
SRR1663559,rooA,16624,19066782,1830167
SRR1663559,Dfun:Isfun-1,29,19066782,1830167
SRR1663559,Q-element,1027,19066782,1830167
SRR1663559,frogger,877,19066782,1830167
SRR1663559,accord2,9068,19066782,1830167
SRR1663559,NOF,484,19066782,1830167
SRR1663559,hobo,9277,19066782,1830167
SRR1663559,P-element,5736,19066782,1830167
SRR1663559,baggins,33376,19066782,1830167
SRR1663559,Dyak:TART,2338,19066782,1830167
SRR1663559,gypsy2,10628,19066782,1830167
SRR1663559,gypsy3,6554,19066782,1830167
SRR1663559,mdg3,13323,19066782,1830167
SRR1663559,gypsy4,20078,19066782,1830167
SRR1663559,gypsy5,4328,19066782,1830167
SRR1663559,mdg1,26759,19066782,1830167
SRR1663559,gypsy6,12175,19066782,1830167
SRR1663559,gypsy7,6898,19066782,1830167
SRR1663559,Ddip:Bari1,535,19066782,1830167
SRR1663559,gypsy8,3440,19066782,1830167
SRR1663559,gypsy9,2129,19066782,1830167
SRR1663559,Stalker4,33518,19066782,1830167
SRR1663559,Stalker2,8876,19066782,1830167
SRR1663559,gypsy11,2183,19066782,1830167
SRR1663559,Dsim:ninja,4977,19066782,1830167
SRR1663559,Stalker3,1038,19066782,1830167
SRR1663559,gypsy12,11167,19066782,1830167
SRR1663559,FB,5373,19066782,1830167
SRR1663559,Damb:P-element_T,30,19066782,1830167
SRR1663559,3S18,14000,19066782,1830167
SRR1663559,Ivk,16682,19066782,1830167
SRR1663559,gypsy10,7309,19066782,1830167
SRR1663559,aurora-element,5355,19066782,1830167
SRR1663559,transib1,1280,19066782,1830167
SRR1663559,transib2,6692,19066782,1830167
SRR1663559,transib3,3070,19066782,1830167
SRR1663559,G2,8738,19066782,1830167
SRR1663559,transib4,1518,19066782,1830167
SRR1663559,G3,2134,19066782,1830167
SRR1663559,jockey,25028,19066782,1830167
SRR1663559,flea,10745,19066782,1830167
SRR1663559,G4,6826,19066782,1830167
SRR1663559,G5,7681,19066782,1830167
SRR1663559,G6,2489,19066782,1830167
SRR1663559,297,33821,19066782,1830167
SRR1663559,G7,218,19066782,1830167
SRR1663559,HMS-Beagle,12459,19066782,1830167
SRR1663559,roo,103570,19066782,1830167
SRR1663559,Bari2,339,19066782,1830167
SRR1663559,Bari1,9964,19066782,1830167
SRR1663559,Tabor,13240,19066782,1830167
SRR1663559,Porto1,9015,19066782,1830167
SRR1663559,looper1,753,19066782,1830167
SRR1663559,Doc2-element,14496,19066782,1830167
SRR1663559,Dvir:Penelope,2,19066782,1830167
SRR1663559,Dpse:mini-me,68,19066782,1830167
SRR1663559,Dbuz:Kepler,276,19066782,1830167
SRR1663559,mariner2,2210,19066782,1830167
SRR1663559,Quasimodo,30915,19066782,1830167
SRR1663559,accord,14168,19066782,1830167
SRR1663559,GATE,31742,19066782,1830167
SRR1663559,HeT-A,10015,19066782,1830167
SRR1663559,Circe,41307,19066782,1830167
SRR1663559,invader3,9792,19066782,1830167
SRR1663559,invader4,6912,19066782,1830167
SRR1663559,HB,5071,19066782,1830167
SRR1663559,invader1,15230,19066782,1830167
SRR1663559,invader2,19876,19066782,1830167
SRR1663559,Juan,5434,19066782,1830167
SRR1663559,HMS-Beagle2,12093,19066782,1830167
SRR1663559,hopper,6719,19066782,1830167
SRR1663559,micropia,12320,19066782,1830167
SRR1663559,Dana:Tom,3285,19066782,1830167
SRR1663559,invader5,1290,19066782,1830167
SRR1663559,invader6,2125,19066782,1830167
SRR1663591,Dmel_rpl32,600,20715643,1894385
SRR1663591,Dmel_rhi,1306,20715643,1894385
SRR1663591,Dmel_tj,1004,20715643,1894385
SRR1663591,BS4,175,20715643,1894385
SRR1663591,BS3,4037,20715643,1894385
SRR1663591,G-element,5168,20715643,1894385
SRR1663591,ZAM,11359,20715643,1894385
SRR1663591,Idefix,37544,20715643,1894385
SRR1663591,opus,25268,20715643,1894385
SRR1663591,jockey2,3357,20715643,1894385
SRR1663591,1731,10093,20715643,1894385
SRR1663591,pogo,7391,20715643,1894385
SRR1663591,Rt1c,5653,20715643,1894385
SRR1663591,R2-element,7511,20715643,1894385
SRR1663591,Rt1b,30289,20715643,1894385
SRR1663591,Rt1a,13007,20715643,1894385
SRR1663591,Helena,1262,20715643,1894385
SRR1663591,Tom1,707,20715643,1894385
SRR1663591,Doc,52147,20715643,1894385
SRR1663591,Dtei:I-element,973,20715643,1894385
SRR1663591,springer,10755,20715643,1894385
SRR1663591,Tirant,6198,20715643,1894385
SRR1663591,Osvaldo,765,20715643,1894385
SRR1663591,Dhyd:Minos,55,20715643,1894385
SRR1663591,Dsub:SGM,14,20715643,1894385
SRR1663591,R1-2,1325,20715643,1894385
SRR1663591,S-element,12589,20715643,1894385
SRR1663591,gtwin,2990,20715643,1894385
SRR1663591,hopper2,2559,20715643,1894385
SRR1663591,Dvir:Helena,12434,20715643,1894385
SRR1663591,G5A,4362,20715643,1894385
SRR1663591,Transpac,20569,20715643,1894385
SRR1663591,copia,25935,20715643,1894385
SRR1663591,rover,16141,20715643,1894385
SRR1663591,Cr1a,66097,20715643,1894385
SRR1663591,S2,2456,20715643,1894385
SRR1663591,gypsy,9825,20715643,1894385
SRR1663591,Helitron,37,20715643,1894385
SRR1663591,Dbuz:ISBu2,4,20715643,1894385
SRR1663591,McClintock,11863,20715643,1894385
SRR1663591,Dm88,11123,20715643,1894385
SRR1663591,1360,54742,20715643,1894385
SRR1663591,diver,14260,20715643,1894385
SRR1663591,Stalker,29809,20715643,1894385
SRR1663591,INE-1,8673,20715643,1894385
SRR1663591,Dvir:Tv1,41,20715643,1894385
SRR1663591,TAHRE,7896,20715643,1894385
SRR1663591,BS,8825,20715643,1894385
SRR1663591,Dsub:GEM,233,20715643,1894385
SRR1663591,412,24703,20715643,1894385
SRR1663591,Doc4-element,3155,20715643,1894385
SRR1663591,diver2,10611,20715643,1894385
SRR1663591,Max-element,18033,20715643,1894385
SRR1663591,F-element,81424,20715643,1894385
SRR1663591,Fw2,2491,20715643,1894385
SRR1663591,Fw3,1474,20715643,1894385
SRR1663591,Burdock,9345,20715643,1894385
SRR1663591,Dvir:TART,757,20715643,1894385
SRR1663591,Tc1-2,4550,20715643,1894385
SRR1663591,blood,26352,20715643,1894385
SRR1663591,Dtak:R1A2,2,20715643,1894385
SRR1663591,TART-A,8160,20715643,1894385
SRR1663591,TART-C,40,20715643,1894385
SRR1663591,Dnet:R1A,8,20715643,1894385
SRR1663591,TART-B,534,20715643,1894385
SRR1663591,Dbuz:BuT6,38,20715643,1894385
SRR1663591,17.6,30770,20715643,1894385
SRR1663591,X-element,13785,20715643,1894385
SRR1663591,R1A1-element,161203,20715643,1894385
SRR1663591,I-element,28122,20715643,1894385
SRR1663591,Tc1,6539,20715643,1894385
SRR1663591,Tc3,1352,20715643,1894385
SRR1663591,Doc3-element,21377,20715643,1894385
SRR1663591,Dbuz:INE-1,103,20715643,1894385
SRR1663591,rooA,16638,20715643,1894385
SRR1663591,Dfun:Isfun-1,41,20715643,1894385
SRR1663591,Q-element,1115,20715643,1894385
SRR1663591,frogger,1011,20715643,1894385
SRR1663591,accord2,11691,20715643,1894385
SRR1663591,NOF,791,20715643,1894385
SRR1663591,hobo,13075,20715643,1894385
SRR1663591,P-element,8977,20715643,1894385
SRR1663591,baggins,29359,20715643,1894385
SRR1663591,Dyak:TART,5,20715643,1894385
SRR1663591,gypsy2,10349,20715643,1894385
SRR1663591,gypsy3,5989,20715643,1894385
SRR1663591,mdg3,21972,20715643,1894385
SRR1663591,gypsy4,22254,20715643,1894385
SRR1663591,gypsy5,3057,20715643,1894385
SRR1663591,mdg1,37739,20715643,1894385
SRR1663591,gypsy6,11182,20715643,1894385
SRR1663591,gypsy7,7065,20715643,1894385
SRR1663591,Ddip:Bari1,484,20715643,1894385
SRR1663591,gypsy8,3116,20715643,1894385
SRR1663591,gypsy9,2100,20715643,1894385
SRR1663591,Stalker4,37501,20715643,1894385
SRR1663591,Dyak:HeT-A,3,20715643,1894385
SRR1663591,Stalker2,8109,20715643,1894385
SRR1663591,gypsy11,1866,20715643,1894385
SRR1663591,Dsim:ninja,3909,20715643,1894385
SRR1663591,Stalker3,1185,20715643,1894385
SRR1663591,gypsy12,10576,20715643,1894385
SRR1663591,FB,15046,20715643,1894385
SRR1663591,Damb:P-element_T,49,20715643,1894385
SRR1663591,3S18,10309,20715643,1894385
SRR1663591,Ivk,14709,20715643,1894385
SRR1663591,gypsy10,6933,20715643,1894385
SRR1663591,Dsil:Loa,3,20715643,1894385
SRR1663591,aurora-element,3110,20715643,1894385
SRR1663591,transib1,1557,20715643,1894385
SRR1663591,transib2,8145,20715643,1894385
SRR1663591,transib3,3491,20715643,1894385
SRR1663591,G2,7680,20715643,1894385
SRR1663591,transib4,1704,20715643,1894385
SRR1663591,G3,2007,20715643,1894385
SRR1663591,jockey,26895,20715643,1894385
SRR1663591,flea,11141,20715643,1894385
SRR1663591,G4,7674,20715643,1894385
SRR1663591,G5,6255,20715643,1894385
SRR1663591,G6,4491,20715643,1894385
SRR1663591,297,35553,20715643,1894385
SRR1663591,G7,216,20715643,1894385
SRR1663591,HMS-Beagle,19010,20715643,1894385
SRR1663591,roo,152102,20715643,1894385
SRR1663591,Bari2,383,20715643,1894385
SRR1663591,Bari1,11651,20715643,1894385
SRR1663591,Tabor,13210,20715643,1894385
SRR1663591,Porto1,11221,20715643,1894385
SRR1663591,looper1,969,20715643,1894385
SRR1663591,Doc2-element,12790,20715643,1894385
SRR1663591,Dvir:Penelope,2,20715643,1894385
SRR1663591,Dpse:mini-me,104,20715643,1894385
SRR1663591,Dbuz:Kepler,1423,20715643,1894385
SRR1663591,mariner2,2352,20715643,1894385
SRR1663591,Quasimodo,41071,20715643,1894385
SRR1663591,accord,12659,20715643,1894385
SRR1663591,GATE,25142,20715643,1894385
SRR1663591,HeT-A,5554,20715643,1894385
SRR1663591,Circe,31493,20715643,1894385
SRR1663591,invader3,6746,20715643,1894385
SRR1663591,invader4,7628,20715643,1894385
SRR1663591,HB,5551,20715643,1894385
SRR1663591,invader1,10545,20715643,1894385
SRR1663591,invader2,20188,20715643,1894385
SRR1663591,Juan,5780,20715643,1894385
SRR1663591,HMS-Beagle2,10846,20715643,1894385
SRR1663591,hopper,8267,20715643,1894385
SRR1663591,micropia,14071,20715643,1894385
SRR1663591,Dana:Tom,5235,20715643,1894385
SRR1663591,invader5,1085,20715643,1894385
SRR1663591,invader6,2826,20715643,1894385
SRR23876586,Dmel_rpl32,4386,183808757,12635897
SRR23876586,Dmel_rhi,7494,183808757,12635897
SRR23876586,Dmel_tj,6159,183808757,12635897
SRR23876586,BS4,803,183808757,12635897
SRR23876586,BS3,12553,183808757,12635897
SRR23876586,G-element,44156,183808757,12635897
SRR23876586,ZAM,42358,183808757,12635897
SRR23876586,Idefix,258311,183808757,12635897
SRR23876586,opus,245254,183808757,12635897
SRR23876586,jockey2,8607,183808757,12635897
SRR23876586,1731,138664,183808757,12635897
SRR23876586,pogo,45367,183808757,12635897
SRR23876586,Rt1c,15099,183808757,12635897
SRR23876586,R2-element,104339,183808757,12635897
SRR23876586,Rt1b,244740,183808757,12635897
SRR23876586,Rt1a,78517,183808757,12635897
SRR23876586,Helena,5489,183808757,12635897
SRR23876586,Tom1,3085,183808757,12635897
SRR23876586,Doc,406786,183808757,12635897
SRR23876586,Dtei:I-element,4436,183808757,12635897
SRR23876586,springer,65831,183808757,12635897
SRR23876586,Tirant,1108,183808757,12635897
SRR23876586,Osvaldo,3461,183808757,12635897
SRR23876586,Dhyd:Minos,142,183808757,12635897
SRR23876586,Dsub:SGM,20,183808757,12635897
SRR23876586,R1-2,3242,183808757,12635897
SRR23876586,S-element,43179,183808757,12635897
SRR23876586,gtwin,21966,183808757,12635897
SRR23876586,hopper2,8543,183808757,12635897
SRR23876586,Dvir:Helena,29097,183808757,12635897
SRR23876586,G5A,15580,183808757,12635897
SRR23876586,Transpac,113639,183808757,12635897
SRR23876586,copia,277577,183808757,12635897
SRR23876586,rover,72805,183808757,12635897
SRR23876586,Cr1a,329737,183808757,12635897
SRR23876586,S2,8044,183808757,12635897
SRR23876586,gypsy,74391,183808757,12635897
SRR23876586,Helitron,215,183808757,12635897
SRR23876586,Dbuz:ISBu2,5,183808757,12635897
SRR23876586,McClintock,100349,183808757,12635897
SRR23876586,Dm88,88619,183808757,12635897
SRR23876586,1360,362240,183808757,12635897
SRR23876586,diver,81539,183808757,12635897
SRR23876586,Stalker,205991,183808757,12635897
SRR23876586,INE-1,17260,183808757,12635897
SRR23876586,Dvir:Tv1,59,183808757,12635897
SRR23876586,TAHRE,84863,183808757,12635897
SRR23876586,BS,58825,183808757,12635897
SRR23876586,Dsub:GEM,996,183808757,12635897
SRR23876586,412,384329,183808757,12635897
SRR23876586,Doc4-element,11297,183808757,12635897
SRR23876586,diver2,70094,183808757,12635897
SRR23876586,Max-element,191738,183808757,12635897
SRR23876586,F-element,645437,183808757,12635897
SRR23876586,Fw2,10747,183808757,12635897
SRR23876586,Fw3,5555,183808757,12635897
SRR23876586,Burdock,64791,183808757,12635897
SRR23876586,Dvir:TART,2429,183808757,12635897
SRR23876586,Tc1-2,18658,183808757,12635897
SRR23876586,blood,165172,183808757,12635897
SRR23876586,Dtak:R1A2,108,183808757,12635897
SRR23876586,TART-A,84696,183808757,12635897
SRR23876586,Dbuz:BuT3,21,183808757,12635897
SRR23876586,TART-C,22170,183808757,12635897
SRR23876586,Dnet:R1A,143,183808757,12635897
SRR23876586,TART-B,63137,183808757,12635897
SRR23876586,Dbuz:BuT6,81,183808757,12635897
SRR23876586,17.6,320932,183808757,12635897
SRR23876586,X-element,82139,183808757,12635897
SRR23876586,R1A1-element,609678,183808757,12635897
SRR23876586,I-element,47671,183808757,12635897
SRR23876586,Tc1,26964,183808757,12635897
SRR23876586,Tc3,5879,183808757,12635897
SRR23876586,Doc3-element,104816,183808757,12635897
SRR23876586,Dbuz:INE-1,113,183808757,12635897
SRR23876586,Dmir:worf,1,183808757,12635897
SRR23876586,rooA,68897,183808757,12635897
SRR23876586,Dfun:Isfun-1,88,183808757,12635897
SRR23876586,Q-element,11025,183808757,12635897
SRR23876586,frogger,4989,183808757,12635897
SRR23876586,accord2,62864,183808757,12635897
SRR23876586,NOF,3563,183808757,12635897
SRR23876586,hobo,3325,183808757,12635897
SRR23876586,baggins,116952,183808757,12635897
SRR23876586,Dyak:TART,10442,183808757,12635897
SRR23876586,gypsy2,51530,183808757,12635897
SRR23876586,gypsy3,25605,183808757,12635897
SRR23876586,mdg3,107338,183808757,12635897
SRR23876586,gypsy4,136390,183808757,12635897
SRR23876586,gypsy5,12908,183808757,12635897
SRR23876586,mdg1,262909,183808757,12635897
SRR23876586,gypsy6,66116,183808757,12635897
SRR23876586,gypsy7,27865,183808757,12635897
SRR23876586,Ddip:Bari1,1329,183808757,12635897
SRR23876586,gypsy8,12246,183808757,12635897
SRR23876586,gypsy9,8220,183808757,12635897
SRR23876586,Stalker4,250327,183808757,12635897
SRR23876586,Dyak:HeT-A,4,183808757,12635897
SRR23876586,Stalker2,84975,183808757,12635897
SRR23876586,gypsy11,6457,183808757,12635897
SRR23876586,Dsim:ninja,33502,183808757,12635897
SRR23876586,Stalker3,4579,183808757,12635897
SRR23876586,gypsy12,102131,183808757,12635897
